[I 2025-08-09 21:08:18,776] A new study created in memory with name: no-name-9a3cf3a5-d652-4a42-bfe3-7ac909280ec6
Mode-0 approx rank: 3/38
Estimated noise variance from mode-0: 0.0
Mode-1 approx rank: 6/20
Estimated noise variance from mode-1: 0.000177825332097206
Mode-2 approx rank: 5/24
Estimated noise variance from mode-2: 0.00023936783613024662
Mode-3 approx rank: 1/60
Estimated noise variance from mode-3: 9.580494086985005e-05

  0%|          | 0/500 [00:00<?, ?it/s]/mnt/ffs24/home/mondalra/Anomaly_Detection/src/proximal_ops/prox_overlapping_grouped_l21.py:405: UserWarning: Sparse CSR tensor support is in beta state. If you miss a functionality in the sparse tensor support, please submit a feature request to https://github.com/pytorch/pytorch/issues. (Triggered internally at /home/conda/feedstock_root/build_artifacts/libtorch_1742922447420/work/aten/src/ATen/SparseCsrTensorImpl.cpp:53.)
  G_ind = torch.sparse_csr_tensor(A_r.indptr, A_r.indices, A_r.data, device=device, dtype=dtype)

                                       
  0%|          | 0/500 [00:10<?, ?it/s]
  0%|          | 1/500 [00:10<1:29:02, 10.71s/it]
                                                 
  0%|          | 1/500 [00:19<1:29:02, 10.71s/it]
  0%|          | 2/500 [00:19<1:18:37,  9.47s/it]
                                                 
  0%|          | 2/500 [00:27<1:18:37,  9.47s/it]
  1%|          | 3/500 [00:27<1:14:53,  9.04s/it]
                                                 
 74%|███████▍  | 371/500 [52:39<18:15,  8.50s/it]
                                                 

 74%|███████▍  | 371/500 [52:48<18:15,  8.50s/it]
 74%|███████▍  | 372/500 [52:48<18:07,  8.50s/it]
                                                 

 74%|███████▍  | 372/500 [52:56<18:07,  8.50s/it]
 75%|███████▍  | 373/500 [52:56<17:57,  8.48s/it]
                                                 

 75%|███████▍  | 373/500 [53:05<17:57,  8.48s/it]
 75%|███████▍  | 374/500 [53:05<17:50,  8.49s/it]
                                                 

 75%|███████▍  | 374/500 [53:13<17:50,  8.49s/it]
 75%|███████▌  | 375/500 [53:13<17:39,  8.48s/it]
                                                 

 75%|███████▌  | 375/500 [53:22<17:39,  8.48s/it]
 75%|███████▌  | 376/500 [53:22<17:32,  8.49s/it]
                                                 

 75%|███████▌  | 376/500 [53:30<17:32,  8.49s/it]
 75%|███████▌  | 377/500 [53:30<17:24,  8.49s/it]
                                                 

 75%|███████▌  | 377/500 [53:39<17:24,  8.49s/it]
 76%|███████▌  | 378/500 [53:39<17:16,  8.49s/it]
                                                 

 76%|███████▌  | 378/500 [53:47<17:16,  8.49s/it]
 76%|███████▌  | 379/500 [53:47<17:06,  8.48s/it]
                                                 

 76%|███████▌  | 379/500 [53:56<17:06,  8.48s/it]
 76%|███████▌  | 380/500 [53:56<16:58,  8.49s/it]
                                                 

 76%|███████▌  | 380/500 [54:04<16:58,  8.49s/it]
 76%|███████▌  | 381/500 [54:04<16:50,  8.49s/it]
                                                 

 76%|███████▌  | 381/500 [54:13<16:50,  8.49s/it]
 76%|███████▋  | 382/500 [54:13<16:42,  8.49s/it]
                                                 

 76%|███████▋  | 382/500 [54:21<16:42,  8.49s/it]
 77%|███████▋  | 383/500 [54:21<16:34,  8.50s/it]
                                                 

 77%|███████▋  | 383/500 [54:30<16:34,  8.50s/it]
 77%|███████▋  | 384/500 [54:30<16:26,  8.50s/it]
                                                 

 77%|███████▋  | 384/500 [54:38<16:26,  8.50s/it]
 77%|███████▋  | 385/500 [54:38<16:17,  8.50s/it]
                                                 

 77%|███████▋  | 385/500 [54:47<16:17,  8.50s/it]
 77%|███████▋  | 386/500 [54:47<16:09,  8.50s/it]
                                                 

 77%|███████▋  | 386/500 [54:55<16:09,  8.50s/it]
 77%|███████▋  | 387/500 [54:55<16:00,  8.50s/it]
                                                 

 77%|███████▋  | 387/500 [55:04<16:00,  8.50s/it]
 78%|███████▊  | 388/500 [55:04<15:52,  8.50s/it]
                                                 

 78%|███████▊  | 388/500 [55:12<15:52,  8.50s/it]
 78%|███████▊  | 389/500 [55:12<15:44,  8.50s/it]
                                                 

 78%|███████▊  | 389/500 [55:21<15:44,  8.50s/it]
 78%|███████▊  | 390/500 [55:21<15:35,  8.51s/it]
                                                 

 78%|███████▊  | 390/500 [55:29<15:35,  8.51s/it]
 78%|███████▊  | 391/500 [55:29<15:25,  8.49s/it]
                                                 

 78%|███████▊  | 391/500 [55:38<15:25,  8.49s/it]
 78%|███████▊  | 392/500 [55:38<15:19,  8.52s/it]
                                                 

 78%|███████▊  | 392/500 [55:46<15:19,  8.52s/it]
 79%|███████▊  | 393/500 [55:46<15:10,  8.51s/it]
                                                 

 79%|███████▊  | 393/500 [55:55<15:10,  8.51s/it]
 79%|███████▉  | 394/500 [55:55<15:02,  8.51s/it]
                                                 

 79%|███████▉  | 394/500 [56:03<15:02,  8.51s/it]
 79%|███████▉  | 395/500 [56:03<14:52,  8.50s/it]
                                                 

 79%|███████▉  | 395/500 [56:12<14:52,  8.50s/it]
 79%|███████▉  | 396/500 [56:12<14:43,  8.49s/it]
                                                 

 79%|███████▉  | 396/500 [56:20<14:43,  8.49s/it]
 79%|███████▉  | 397/500 [56:20<14:35,  8.50s/it]
                                                 

 79%|███████▉  | 397/500 [56:29<14:35,  8.50s/it]
 80%|███████▉  | 398/500 [56:29<14:26,  8.50s/it]
                                                 

 80%|███████▉  | 398/500 [56:37<14:26,  8.50s/it]
 80%|███████▉  | 399/500 [56:37<14:17,  8.49s/it]
                                                 

 80%|███████▉  | 399/500 [56:46<14:17,  8.49s/it]
 80%|████████  | 400/500 [56:46<14:09,  8.50s/it]
                                                 

 80%|████████  | 400/500 [56:54<14:09,  8.50s/it]
 80%|████████  | 401/500 [56:54<14:01,  8.50s/it]
                                                 

 80%|████████  | 401/500 [57:03<14:01,  8.50s/it]
 80%|████████  | 402/500 [57:03<13:53,  8.50s/it]
                                                 

 80%|████████  | 402/500 [57:11<13:53,  8.50s/it]
 81%|████████  | 403/500 [57:11<13:44,  8.50s/it]
                                                 

 81%|████████  | 403/500 [57:20<13:44,  8.50s/it]
 81%|████████  | 404/500 [57:20<13:36,  8.50s/it]
                                                 

 81%|████████  | 404/500 [57:28<13:36,  8.50s/it]
 81%|████████  | 405/500 [57:28<13:27,  8.50s/it]
                                                 

 81%|████████  | 405/500 [57:37<13:27,  8.50s/it]
 81%|████████  | 406/500 [57:37<13:19,  8.51s/it]
                                                 

 81%|████████  | 406/500 [57:45<13:19,  8.51s/it]
 81%|████████▏ | 407/500 [57:45<13:11,  8.51s/it]
                                                 

 81%|████████▏ | 407/500 [57:54<13:11,  8.51s/it]
 82%|████████▏ | 408/500 [57:54<13:02,  8.51s/it]
                                                 

 82%|████████▏ | 408/500 [58:02<13:02,  8.51s/it]
 82%|████████▏ | 409/500 [58:02<12:54,  8.51s/it]
                                                 

 82%|████████▏ | 409/500 [58:11<12:54,  8.51s/it]
 82%|████████▏ | 410/500 [58:11<12:45,  8.51s/it]
                                                 

 82%|████████▏ | 410/500 [58:19<12:45,  8.51s/it]
 82%|████████▏ | 411/500 [58:19<12:36,  8.50s/it]
                                                 

 82%|████████▏ | 411/500 [58:28<12:36,  8.50s/it]
 82%|████████▏ | 412/500 [58:28<12:28,  8.50s/it]
                                                 

 82%|████████▏ | 412/500 [58:36<12:28,  8.50s/it]
 83%|████████▎ | 413/500 [58:36<12:19,  8.50s/it]
                                                 

 83%|████████▎ | 413/500 [58:45<12:19,  8.50s/it]
 83%|████████▎ | 414/500 [58:45<12:11,  8.51s/it]
                                                 

 83%|████████▎ | 414/500 [58:53<12:11,  8.51s/it]
 83%|████████▎ | 415/500 [58:53<12:02,  8.51s/it]
                                                 

 83%|████████▎ | 415/500 [59:02<12:02,  8.51s/it]
 83%|████████▎ | 416/500 [59:02<11:54,  8.50s/it]
                                                 

 83%|████████▎ | 416/500 [59:10<11:54,  8.50s/it]
 83%|████████▎ | 417/500 [59:10<11:44,  8.49s/it]
                                                 

 83%|████████▎ | 417/500 [59:19<11:44,  8.49s/it]
 84%|████████▎ | 418/500 [59:19<11:35,  8.48s/it]
                                                 

 84%|████████▎ | 418/500 [59:27<11:35,  8.48s/it]
 84%|████████▍ | 419/500 [59:27<11:27,  8.49s/it]
                                                 

 84%|████████▍ | 419/500 [59:36<11:27,  8.49s/it]
 84%|████████▍ | 420/500 [59:36<11:19,  8.49s/it]
                                                 

 84%|████████▍ | 420/500 [59:44<11:19,  8.49s/it]
 84%|████████▍ | 421/500 [59:44<11:11,  8.49s/it]
                                                 

 84%|████████▍ | 421/500 [59:53<11:11,  8.49s/it]
 84%|████████▍ | 422/500 [59:53<11:02,  8.50s/it]
                                                 

 84%|████████▍ | 422/500 [1:00:01<11:02,  8.50s/it]
 85%|████████▍ | 423/500 [1:00:01<10:53,  8.49s/it]
                                                   

 85%|████████▍ | 423/500 [1:00:10<10:53,  8.49s/it]
 85%|████████▍ | 424/500 [1:00:10<10:45,  8.50s/it]
                                                   

 85%|████████▍ | 424/500 [1:00:18<10:45,  8.50s/it]
 85%|████████▌ | 425/500 [1:00:18<10:37,  8.50s/it]
                                                   

 85%|████████▌ | 425/500 [1:00:27<10:37,  8.50s/it]
 85%|████████▌ | 426/500 [1:00:27<10:31,  8.54s/it]
                                                   

 85%|████████▌ | 426/500 [1:00:35<10:31,  8.54s/it]
 85%|████████▌ | 427/500 [1:00:35<10:22,  8.52s/it]
                                                   

 85%|████████▌ | 427/500 [1:00:44<10:22,  8.52s/it]
 86%|████████▌ | 428/500 [1:00:44<10:13,  8.52s/it]
                                                   

 86%|████████▌ | 428/500 [1:00:52<10:13,  8.52s/it]
 86%|████████▌ | 429/500 [1:00:52<10:04,  8.52s/it]
                                                   

 86%|████████▌ | 429/500 [1:01:01<10:04,  8.52s/it]
 86%|████████▌ | 430/500 [1:01:01<09:56,  8.52s/it]
                                                   

 86%|████████▌ | 430/500 [1:01:09<09:56,  8.52s/it]
 86%|████████▌ | 431/500 [1:01:09<09:46,  8.49s/it]
                                                   

 86%|████████▌ | 431/500 [1:01:18<09:46,  8.49s/it]
 86%|████████▋ | 432/500 [1:01:18<09:36,  8.48s/it]
                                                   

 86%|████████▋ | 432/500 [1:01:26<09:36,  8.48s/it]
 87%|████████▋ | 433/500 [1:01:26<09:28,  8.49s/it]
                                                   

 87%|████████▋ | 433/500 [1:01:35<09:28,  8.49s/it]
 87%|████████▋ | 434/500 [1:01:35<09:21,  8.50s/it]
                                                   

 87%|████████▋ | 434/500 [1:01:43<09:21,  8.50s/it]
 87%|████████▋ | 435/500 [1:01:43<09:12,  8.50s/it]
                                                   

 87%|████████▋ | 435/500 [1:01:52<09:12,  8.50s/it]
 87%|████████▋ | 436/500 [1:01:52<09:04,  8.51s/it]
                                                   

 87%|████████▋ | 436/500 [1:02:00<09:04,  8.51s/it]
 87%|████████▋ | 437/500 [1:02:00<08:55,  8.51s/it]
                                                   

 87%|████████▋ | 437/500 [1:02:09<08:55,  8.51s/it]
 88%|████████▊ | 438/500 [1:02:09<08:47,  8.52s/it]
                                                   

 88%|████████▊ | 438/500 [1:02:17<08:47,  8.52s/it]
 88%|████████▊ | 439/500 [1:02:17<08:39,  8.51s/it]
                                                   

 88%|████████▊ | 439/500 [1:02:26<08:39,  8.51s/it]
 88%|████████▊ | 440/500 [1:02:26<08:30,  8.51s/it]
                                                   

 88%|████████▊ | 440/500 [1:02:34<08:30,  8.51s/it]
 88%|████████▊ | 441/500 [1:02:34<08:22,  8.51s/it]
                                                   

 88%|████████▊ | 441/500 [1:02:43<08:22,  8.51s/it]
 88%|████████▊ | 442/500 [1:02:43<08:13,  8.51s/it]
                                                   

 88%|████████▊ | 442/500 [1:02:51<08:13,  8.51s/it]
 89%|████████▊ | 443/500 [1:02:51<08:04,  8.51s/it]
                                                   

 89%|████████▊ | 443/500 [1:03:00<08:04,  8.51s/it]
 89%|████████▉ | 444/500 [1:03:00<07:56,  8.51s/it]
                                                   

 89%|████████▉ | 444/500 [1:03:08<07:56,  8.51s/it]
 89%|████████▉ | 445/500 [1:03:08<07:47,  8.51s/it]
                                                   

 89%|████████▉ | 445/500 [1:03:17<07:47,  8.51s/it]
 89%|████████▉ | 446/500 [1:03:17<07:39,  8.51s/it]
                                                   

 89%|████████▉ | 446/500 [1:03:25<07:39,  8.51s/it]
 89%|████████▉ | 447/500 [1:03:25<07:30,  8.51s/it]
                                                   

 89%|████████▉ | 447/500 [1:03:34<07:30,  8.51s/it]
 90%|████████▉ | 448/500 [1:03:34<07:22,  8.51s/it]
                                                   

 90%|████████▉ | 448/500 [1:03:42<07:22,  8.51s/it]
 90%|████████▉ | 449/500 [1:03:42<07:13,  8.51s/it]
                                                   

 90%|████████▉ | 449/500 [1:03:51<07:13,  8.51s/it]
 90%|█████████ | 450/500 [1:03:51<07:05,  8.51s/it]
                                                   

 90%|█████████ | 450/500 [1:03:59<07:05,  8.51s/it]
 90%|█████████ | 451/500 [1:03:59<06:56,  8.50s/it]
                                                   

 90%|█████████ | 451/500 [1:04:08<06:56,  8.50s/it]
 90%|█████████ | 452/500 [1:04:08<06:48,  8.50s/it]
                                                   

 90%|█████████ | 452/500 [1:04:16<06:48,  8.50s/it]
 91%|█████████ | 453/500 [1:04:16<06:39,  8.51s/it]
                                                   

 91%|█████████ | 453/500 [1:04:25<06:39,  8.51s/it]
 91%|█████████ | 454/500 [1:04:25<06:31,  8.50s/it]
                                                   

 91%|█████████ | 454/500 [1:04:33<06:31,  8.50s/it]
 91%|█████████ | 455/500 [1:04:33<06:22,  8.51s/it]
                                                   

 91%|█████████ | 455/500 [1:04:42<06:22,  8.51s/it]
 91%|█████████ | 456/500 [1:04:42<06:14,  8.51s/it]
                                                   

 91%|█████████ | 456/500 [1:04:50<06:14,  8.51s/it]
 91%|█████████▏| 457/500 [1:04:50<06:05,  8.49s/it]
                                                   

 91%|█████████▏| 457/500 [1:04:59<06:05,  8.49s/it]
 92%|█████████▏| 458/500 [1:04:59<05:56,  8.50s/it]
                                                   

 92%|█████████▏| 458/500 [1:05:07<05:56,  8.50s/it]
 92%|█████████▏| 459/500 [1:05:07<05:48,  8.50s/it]
                                                   

 92%|█████████▏| 459/500 [1:05:16<05:48,  8.50s/it]
 92%|█████████▏| 460/500 [1:05:16<05:40,  8.51s/it]
                                                   

 92%|█████████▏| 460/500 [1:05:24<05:40,  8.51s/it]
 92%|█████████▏| 461/500 [1:05:24<05:31,  8.49s/it]
                                                   

 92%|█████████▏| 461/500 [1:05:33<05:31,  8.49s/it]
 92%|█████████▏| 462/500 [1:05:33<05:23,  8.50s/it]
                                                   

 92%|█████████▏| 462/500 [1:05:41<05:23,  8.50s/it]
 93%|█████████▎| 463/500 [1:05:41<05:14,  8.50s/it]
                                                   

 93%|█████████▎| 463/500 [1:05:50<05:14,  8.50s/it]
 93%|█████████▎| 464/500 [1:05:50<05:06,  8.50s/it]
                                                   

 93%|█████████▎| 464/500 [1:05:58<05:06,  8.50s/it]
 93%|█████████▎| 465/500 [1:05:58<04:56,  8.48s/it]
                                                   

 93%|█████████▎| 465/500 [1:06:07<04:56,  8.48s/it]
 93%|█████████▎| 466/500 [1:06:07<04:48,  8.49s/it]
                                                   

 93%|█████████▎| 466/500 [1:06:15<04:48,  8.49s/it]
 93%|█████████▎| 467/500 [1:06:15<04:40,  8.49s/it]
                                                   

 93%|█████████▎| 467/500 [1:06:24<04:40,  8.49s/it]
 94%|█████████▎| 468/500 [1:06:24<04:31,  8.49s/it]
                                                   

 94%|█████████▎| 468/500 [1:06:32<04:31,  8.49s/it]
 94%|█████████▍| 469/500 [1:06:32<04:23,  8.50s/it]
                                                   

 94%|█████████▍| 469/500 [1:06:41<04:23,  8.50s/it]
 94%|█████████▍| 470/500 [1:06:41<04:14,  8.50s/it]
                                                   

 94%|█████████▍| 470/500 [1:06:49<04:14,  8.50s/it]
 94%|█████████▍| 471/500 [1:06:49<04:06,  8.51s/it]
                                                   

 94%|█████████▍| 471/500 [1:06:58<04:06,  8.51s/it]
 94%|█████████▍| 472/500 [1:06:58<03:58,  8.51s/it]
                                                   

 94%|█████████▍| 472/500 [1:07:06<03:58,  8.51s/it]
 95%|█████████▍| 473/500 [1:07:06<03:50,  8.54s/it]
                                                   

 95%|█████████▍| 473/500 [1:07:15<03:50,  8.54s/it]
 95%|█████████▍| 474/500 [1:07:15<03:41,  8.53s/it]
                                                   

 95%|█████████▍| 474/500 [1:07:23<03:41,  8.53s/it]
 95%|█████████▌| 475/500 [1:07:23<03:32,  8.52s/it]
                                                   

 95%|█████████▌| 475/500 [1:07:32<03:32,  8.52s/it]
 95%|█████████▌| 476/500 [1:07:32<03:24,  8.50s/it]
                                                   

 95%|█████████▌| 476/500 [1:07:40<03:24,  8.50s/it]
 95%|█████████▌| 477/500 [1:07:40<03:15,  8.49s/it]
                                                   

 95%|█████████▌| 477/500 [1:07:49<03:15,  8.49s/it]
 96%|█████████▌| 478/500 [1:07:49<03:06,  8.50s/it]
                                                   

 96%|█████████▌| 478/500 [1:07:57<03:06,  8.50s/it]
 96%|█████████▌| 479/500 [1:07:57<02:58,  8.50s/it]
                                                   

 96%|█████████▌| 479/500 [1:08:06<02:58,  8.50s/it]
 96%|█████████▌| 480/500 [1:08:06<02:50,  8.51s/it]
                                                   

 96%|█████████▌| 480/500 [1:08:14<02:50,  8.51s/it]
 96%|█████████▌| 481/500 [1:08:14<02:41,  8.51s/it]
                                                   

 96%|█████████▌| 481/500 [1:08:23<02:41,  8.51s/it]
 96%|█████████▋| 482/500 [1:08:23<02:33,  8.51s/it]
                                                   

 96%|█████████▋| 482/500 [1:08:32<02:33,  8.51s/it]
 97%|█████████▋| 483/500 [1:08:32<02:24,  8.51s/it]
                                                   

 97%|█████████▋| 483/500 [1:08:40<02:24,  8.51s/it]
 97%|█████████▋| 484/500 [1:08:40<02:16,  8.52s/it]
                                                   

 97%|█████████▋| 484/500 [1:08:48<02:16,  8.52s/it]
 97%|█████████▋| 485/500 [1:08:48<02:07,  8.50s/it]
                                                   

 97%|█████████▋| 485/500 [1:08:57<02:07,  8.50s/it]
 97%|█████████▋| 486/500 [1:08:57<01:59,  8.50s/it]
                                                   

 97%|█████████▋| 486/500 [1:09:06<01:59,  8.50s/it]
 97%|█████████▋| 487/500 [1:09:06<01:50,  8.50s/it]
                                                   

 97%|█████████▋| 487/500 [1:09:14<01:50,  8.50s/it]
 98%|█████████▊| 488/500 [1:09:14<01:42,  8.50s/it]
                                                   

 98%|█████████▊| 488/500 [1:09:23<01:42,  8.50s/it]
 98%|█████████▊| 489/500 [1:09:23<01:33,  8.50s/it]
                                                   

 98%|█████████▊| 489/500 [1:09:31<01:33,  8.50s/it]
 98%|█████████▊| 490/500 [1:09:31<01:25,  8.51s/it]
                                                   

 98%|█████████▊| 490/500 [1:09:40<01:25,  8.51s/it]
 98%|█████████▊| 491/500 [1:09:40<01:16,  8.51s/it]
                                                   

 98%|█████████▊| 491/500 [1:09:48<01:16,  8.51s/it]
 98%|█████████▊| 492/500 [1:09:48<01:08,  8.51s/it]
                                                   

 98%|█████████▊| 492/500 [1:09:57<01:08,  8.51s/it]
 99%|█████████▊| 493/500 [1:09:57<00:59,  8.51s/it]
                                                   

 99%|█████████▊| 493/500 [1:10:05<00:59,  8.51s/it]
 99%|█████████▉| 494/500 [1:10:05<00:51,  8.51s/it]
                                                   

 99%|█████████▉| 494/500 [1:10:14<00:51,  8.51s/it]
 99%|█████████▉| 495/500 [1:10:14<00:42,  8.51s/it]
                                                   

 99%|█████████▉| 495/500 [1:10:22<00:42,  8.51s/it]
 99%|█████████▉| 496/500 [1:10:22<00:34,  8.52s/it]
                                                   

 99%|█████████▉| 496/500 [1:10:31<00:34,  8.52s/it]
 99%|█████████▉| 497/500 [1:10:31<00:25,  8.51s/it]
                                                   

 99%|█████████▉| 497/500 [1:10:39<00:25,  8.51s/it]
100%|█████████▉| 498/500 [1:10:39<00:17,  8.51s/it]
                                                   

100%|█████████▉| 498/500 [1:10:48<00:17,  8.51s/it]
100%|█████████▉| 499/500 [1:10:48<00:08,  8.51s/it]
                                                   

100%|█████████▉| 499/500 [1:10:56<00:08,  8.51s/it]
100%|██████████| 500/500 [1:10:56<00:00,  8.52s/it]
